# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
33824.7000 M990 112 3 4493.7000 p30 c40 225 N p30->c51->c58->c40
33907.7000 M1118 182 2 764.7000 c51 p23 287 N c51->c43->p23
34170.6000 M1150 107 1 91.6000 p34 c44 298 N p34->c44
34278.3000 M1006 183 3 4488.3000 p10 c49 225 N p10->p30->p14->c49
34287.3000 M1155 147 3 71.3000 c56 c50 298 N c56->c43->c48->c50
34588.6000 M1143 124 5 706.6000 c59 p6 288 N c59->c53->c44->c51->c40->p6
34663.3000 M1163 137 2 216.3000 c44 c50 296 N c44->c54->c50
34690.8000 M1097 119 2 2168.8000 p10 c51 263 N p10->c50->c51
34714.5000 M1148 133 3 690.5000 c58 p25 288 N c58->c55->c52->p25
34714.8000 M1005 147 4 4951.8000 p14 p25 217 N p14->p38->c55->c52->p25
34761.8000 M1157 136 4 481.8000 c48 p30 291 N c48->c51->c54->c42->p30
34767.9000 M1170 161 2 119.9000 c53 p34 298 N c53->c42->p34
34784.6000 M1102 142 4 2111.6000 c46 p9 264 N c46->c40->c54->c42->p9
34801.7000 M1080 115 3 2794.7000 p10 c59 253 N p10->c50->c45->c59
34869.3000 M1142 122 1 1018.3000 p9 p30 283 N p9->p30
34902.9000 M1088 116 3 2653.9000 c57 p26 255 N c57->c56->p34->p26
34940.6000 M1161 144 2 549.6000 c51 c55 290 N c51->c40->c55
34940.9000 M1136 196 4 1264.9000 t60 c55 278 N t60->t61->p6->c40->c55
34941.2000 M1138 169 2 1210.2000 p6 c55 279 N p6->c40->c55
35020.9000 M1106 154 3 2224.9000 c47 p8 262 N c47->c48->p28->p8
35021.1000 M1049 118 7 3937.1000 p5 p8 234 N p5->p4->p35->c51->c45->c57->p28->p8
35046.9000 M1003 162 6 5338.9000 p13 p1 211 N p13->p24->t61->c44->c56->p3->p1
35048.4000 M1119 101 2 1874.4000 p12 p8 268 N p12->c43->p8
35054.1000 M1112 183 3 2088.1000 p25 c42 265 N p25->c43->c47->c42
35094.1000 M1133 172 5 1511.1000 p3 c43 274 N p3->t61->p6->c48->c54->c43
35107.6000 M1165 168 3 601.6000 p8 p9 289 N p8->c55->c54->p9
35197.6000 M1098 188 3 2641.6000 p15 p12 255 N p15->t60->p6->p12
35383.4000 M1074 184 4 3557.4000 p13 p39 240 N p13->c43->p3->t60->p39
35383.6000 M962 109 5 6910.6000 p9 p39 184 N p9->c46->c47->p3->t60->p39
35430.3000 M1081 182 3 3393.3000 p9 p26 243 N p9->c59->c46->p26
35455.8000 M995 112 4 5981.8000 p32 bsa62 200 N p32->t60->p18->p37->bsa62
35456.0000 M885 107 7 9251.0000 p7 bsa62 145 N p7->c59->c58->c52->c53->c54->p37->bsa62
35456.3000 M1035 140 3 4801.3000 c52 bsa62 219 N c52->c45->p37->bsa62
35456.6000 M618 170 5 17202.6000 p10 bsa62 13 N p10->p8->c58->c47->p37->bsa62
35456.9000 M738 156 4 13648.9000 c53 bsa62 72 N c53->c44->p25->p37->bsa62
35457.2000 M935 144 2 7790.2000 c57 bsa62 170 N c57->p37->bsa62
35457.4000 M1027 132 3 5027.4000 c44 bsa62 216 N c44->p38->p37->bsa62
35457.7000 M884 139 2 9282.7000 c54 bsa62 145 N c54->p37->bsa62
35458.0000 M965 187 8 6894.0000 p35 bsa62 185 N p35->c48->c44->c47->c52->c46->p9->p37->bsa62
35458.3000 M849 162 3 10294.3000 c49 bsa62 128 N c49->p27->p37->bsa62
35458.5000 M866 134 4 9805.5000 p18 bsa62 136 N p18->c49->p25->p37->bsa62
35458.8000 M1115 175 3 2395.8000 p22 bsa62 260 N p22->p18->p37->bsa62
35558.6000 M1172 170 2 851.6000 c42 c45 285 N c42->c53->c45
35583.6000 M1187 162 2 437.6000 c44 c52 292 N c44->c48->c52
35695.5000 M1183 120 2 661.5000 p39 p24 288 N p39->t60->p24
35744.1000 M1126 107 4 2370.1000 p15 c56 260 N p15->t60->c50->c44->c56
35744.4000 M1191 162 2 484.4000 c49 c44 291 N c49->c56->c44
35785.6000 M1197 130 4 337.6000 c58 c41 294 N c58->c51->c56->c49->c41
35886.5000 M1171 168 3 1206.5000 c57 t61 279 N c57->c40->c55->t61
35913.3000 M1185 105 2 826.3000 c51 p35 286 N c51->c55->p35
36079.0000 M1079 192 3 4097.0000 p4 p36 231 N p4->p23->t60->p36
36182.8000 M1196 181 1 767.8000 p36 p39 287 N p36->p39
36254.0000 M1114 110 3 3225.0000 c54 p38 246 N c54->c48->t60->p38
36254.2000 M1067 120 3 4638.2000 p17 p38 222 N p17->p24->t60->p38
36254.5000 M1111 190 2 3314.5000 p39 p38 244 N p39->t60->p38
36256.6000 M1182 117 2 1248.6000 p13 c58 279 N p13->p24->c58
36272.5000 M1092 101 4 3913.5000 p12 p11 234 N p12->t61->c48->c51->p11
36272.8000 M1179 191 2 1347.8000 c45 p11 277 N c45->c51->p11
36272.8000 M1107 139 4 3451.8000 p26 p35 242 N p26->c46->c57->c55->p35
36273.1000 M1206 197 1 552.1000 p11 c51 290 N p11->c51
36273.4000 M1116 197 2 3185.4000 p18 c56 246 N p18->p11->c56
36317.1000 M1162 177 2 1897.1000 t61 p8 268 N t61->t60->p8
36343.2000 M1046 117 6 5350.2000 p10 p31 210 N p10->p30->c51->c47->c41->c50->p31
36349.0000 M1214 184 1 399.0000 t61 p8 293 N t61->p8
36368.1000 M1056 169 9 5087.1000 p5 p21 215 N p5->p4->p35->c55->c53->c45->c59->c57->c41->p21
36368.4000 M1184 169 5 1308.4000 c46 p21 278 N c46->c40->c59->c58->c41->p21
36390.6000 M1146 163 2 2421.6000 p26 c41 259 N p26->c46->c41
36390.8000 M1200 119 3 850.8000 t60 c41 285 N t60->c48->c46->c41
36439.9000 M1226 131 3 149.9000 c41 c58 297 N c41->c51->c45->c58
36445.6000 M1139 161 3 2680.6000 c58 p38 255 N c58->c55->p8->p38
36445.9000 M1131 170 2 2923.9000 p17 p38 251 N p17->p8->p38
36458.3000 M1072 142 1 4684.3000 p0 p13 221 N p0->p13
36533.7000 M1151 181 3 2426.7000 p35 c54 259 N p35->t61->c55->c54
36593.9000 M1029 164 6 6105.9000 p30 p5 198 N p30->c51->c57->p34->c55->p12->p5
36605.5000 M1199 146 4 1099.5000 c55 p19 281 N c55->c40->c51->c56->p19
36652.9000 M1189 111 3 1448.9000 c42 p27 275 N c42->c48->t60->p27
36653.1000 M1033 100 2 6057.1000 p24 p27 199 N p24->t60->p27
36653.4000 M928 159 7 9187.4000 c48 p27 146 N c48->p14->p37->p26->p12->t61->t60->p27
36734.9000 M1086 158 1 4547.9000 p27 c50 224 N p27->c50
36735.2000 M1207 175 5 984.2000 p30 p27 283 N p30->c43->c56->c58->c50->p27
36750.9000 M1149 161 2 2701.9000 p0 p35 254 N p0->t60->p35
36778.7000 M1026 198 3 6382.7000 p27 c48 193 N p27->c50->p11->c48
36790.7000 M1134 144 3 3173.7000 p0 c45 247 N p0->t60->p11->c45
36796.7000 M1238 105 2 152.7000 c41 c56 297 N c41->c48->c56
36860.5000 M1234 142 3 328.5000 c54 c51 294 N c54->c55->c42->c51
36864.9000 M1124 140 3 3553.9000 p24 p15 240 N p24->t61->c55->p15
36865.2000 M1240 158 1 156.2000 p15 c55 297 N p15->c55
36939.6000 M1070 199 3 5227.6000 p27 c47 212 N p27->c41->c58->c47
36953.2000 M1167 185 4 2389.2000 p37 c57 260 N p37->p18->p19->c56->c57
37011.4000 M1245 163 2 150.4000 c57 c41 297 N c57->c47->c41
37050.2000 M1215 172 3 1068.2000 p0 c59 282 N p0->t60->c56->c59
37052.7000 M1101 174 4 4408.7000 p6 p4 226 N p6->c40->c45->c51->p4
37053.0000 M1145 148 4 3112.0000 c54 p4 248 N c54->c55->c44->c51->p4
37053.3000 M1175 187 2 2253.3000 c45 p4 262 N c45->c51->p4
37064.4000 M1243 170 2 268.4000 c51 c49 295 N c51->c46->c49
37068.0000 M1220 181 5 949.0000 p11 c40 284 N p11->c51->c56->c58->c43->c40
37080.3000 M1230 176 2 679.3000 p15 c49 288 N p15->c56->c49
37088.9000 M1211 113 6 1225.9000 p22 p18 279 N p22->c48->c46->c51->c52->c53->p18
37089.1000 M1201 131 2 1524.1000 c50 p18 274 N c50->c53->p18
37111.2000 M1058 169 2 5771.2000 p37 p20 203 N p37->c45->p20
37111.5000 M1141 140 3 3288.5000 p8 p20 245 N p8->c43->c45->p20
37111.8000 M1061 143 4 5674.8000 p1 p20 205 N p1->c40->c53->c45->p20
37123.6000 M1213 199 2 1201.6000 p31 c42 279 N p31->c58->c42
37172.7000 M1154 176 3 2988.7000 p7 p28 250 N p7->p31->c41->p28
37213.5000 M1099 166 3 4628.5000 p7 p29 222 N p7->p31->c45->p29
37231.9000 M1123 187 2 3946.9000 p1 p10 234 N p1->t61->p10
37256.7000 M1176 131 4 2422.7000 p7 c51 259 N p7->p31->c58->c50->c51
37265.1000 M1235 149 4 705.1000 p27 c56 288 N p27->c41->c58->c42->c56
37266.0000 M1198 186 5 1786.0000 p39 c52 270 N p39->t61->p11->c56->c50->c52
37328.6000 M1252 157 1 249.6000 c56 c44 295 N c56->c44
37328.9000 M1249 164 3 336.9000 c55 c44 294 N c55->c59->c56->c44
37350.2000 M1076 118 6 5463.2000 p15 p26 208 N p15->t60->c50->c47->c44->c41->p26
37350.5000 M1128 178 3 3921.5000 p7 p26 234 N p7->p31->c41->p26
37350.8000 M1204 169 4 1692.8000 p25 p26 271 N p25->c40->c45->c41->p26
37351.1000 M1169 189 4 2728.1000 p31 p26 254 N p31->c48->c45->c41->p26
37351.3000 M1209 134 2 1550.3000 c45 p26 274 N c45->c41->p26
37362.8000 M1193 173 3 2035.8000 p8 p18 266 N p8->t60->t61->p18
37364.7000 M1094 142 6 4941.7000 p39 p26 217 N p39->t60->c48->c45->c41->c44->p26
37416.9000 M1233 111 3 918.9000 p25 c43 284 N p25->c50->c52->c43
37632.0000 M1144 103 5 3717.0000 c46 p33 238 N c46->c44->c47->c52->p20->p33
37632.2000 M1222 118 4 1456.2000 c44 p33 275 N c44->c51->c52->p20->p33
37632.5000 M1174 166 4 2858.5000 c49 p33 252 N c49->c52->p18->p20->p33
37632.7000 M1159 110 3 3291.7000 p0 c59 245 N p0->c43->c48->c59
37730.9000 M1188 171 3 2551.9000 c56 p13 257 N c56->p11->t61->p13
37749.4000 M1260 158 4 437.4000 c40 c57 292 N c40->c43->c48->c51->c57
37849.5000 M1181 105 5 2869.5000 p23 p25 252 N p23->p28->c47->c55->c49->p25
37898.4000 M1177 160 2 3035.4000 c58 p14 249 N c58->c40->p14
37898.6000 M1158 120 3 3588.6000 p25 p14 240 N p25->c52->c40->p14
37898.9000 M1225 179 3 1634.9000 p27 p14 272 N p27->c50->c40->p14
38013.1000 M1032 168 3 7446.1000 p0 p33 175 N p0->c53->c45->p33
38013.4000 M1255 186 2 845.4000 c48 p33 285 N c48->c45->p33
38127.8000 M736 159 3 16377.8000 p20 p3 27 N p20->p0->t61->p3
38178.2000 M1160 108 3 3812.2000 p8 p12 236 N p8->p28->c55->p12
38184.2000 M1231 176 4 1749.2000 t61 p5 270 N t61->c56->c57->c42->p5
38184.5000 M1137 162 4 4478.5000 p26 p5 225 N p26->p34->c54->c42->p5
38224.8000 M1202 153 3 2627.8000 c54 p39 256 N c54->c59->p28->p39
38225.0000 M1089 115 5 5950.0000 p9 p39 200 N p9->c42->c56->c59->p28->p39
38244.9000 M1239 155 5 1566.9000 p10 c40 273 N p10->t60->p25->c49->c55->c40
38289.8000 M1194 111 1 2928.8000 c47 p32 251 N c47->p32
38358.0000 M1266 152 4 876.0000 p25 c45 285 N p25->c49->c58->c47->c45
38369.4000 M974 140 9 9526.4000 p31 p2 141 N p31->c44->c52->c53->p18->p16->p6->t60->p27->p2
38369.7000 M989 182 7 9070.7000 p19 p2 148 N p19->c59->p18->p16->p6->t60->p27->p2
38370.0000 M1025 149 5 8002.0000 p9 p2 166 N p9->c46->c47->c41->p27->p2
38370.3000 M1002 194 4 8692.3000 c45 p2 155 N c45->c54->c41->p27->p2
38370.6000 M1192 164 5 3077.6000 c45 p2 248 N c45->c53->p18->t60->p27->p2
38370.8000 M1060 104 4 6967.8000 p5 p2 183 N p5->p29->t61->p27->p2
38371.1000 M1082 162 3 6300.1000 p39 p2 194 N p39->t61->p27->p2
38371.4000 M942 198 4 10507.4000 c51 p2 124 N c51->c49->c41->p27->p2
38388.7000 M861 113 3 12888.7000 p20 p9 85 N p20->p0->t61->p9
38422.5000 M1264 182 4 996.5000 c56 p39 283 N c56->t61->p27->p2->p39
38422.8000 M1295 186 2 79.8000 p27 p39 298 N p27->p2->p39
38510.2000 M1276 167 1 731.2000 c44 p25 287 N c44->p25
38533.4000 M1117 134 5 5418.4000 p7 p8 209 N p7->p31->c56->t61->t60->p8
38533.6000 M1246 133 2 1638.6000 t61 p8 272 N t61->t60->p8
38533.8000 M1152 135 3 4400.8000 p16 p8 226 N p16->p0->t60->p8
38608.6000 M1244 195 3 1779.6000 p31 c55 270 N p31->p5->c42->c55
38687.0000 M1241 115 3 1949.0000 p28 p22 267 N p28->p39->p2->p22
38771.7000 M1242 190 4 2004.7000 p6 p19 266 N p6->c56->c49->c54->p19
38779.0000 M1284 167 2 767.0000 c59 c48 287 N c59->c41->c48
38828.7000 M1277 197 3 1016.7000 c57 p14 283 N c57->c55->c46->p14
38855.9000 M1113 164 7 5858.9000 p22 p38 202 N p22->p18->p11->c56->t61->t60->p27->p38
38894.6000 M1210 193 3 3060.6000 p34 c52 248 N p34->c42->c46->c52
38927.8000 M1290 188 4 739.8000 c40 c54 287 N c40->c46->c43->c51->c54
38941.5000 M1217 196 5 2906.5000 p14 t61 251 N p14->c40->c46->c52->c55->t61
39004.3000 M1132 158 4 5449.3000 p2 c42 209 N p2->p39->c41->c43->c42
39034.5000 M1164 143 3 4555.5000 p3 p14 224 N p3->c54->c52->p14
39048.8000 M1153 195 5 4889.8000 p2 c44 218 N p2->p39->c41->c43->c42->c44
39087.0000 M1105 166 5 6321.0000 p30 p36 194 N p30->p16->p0->t61->t60->p36
39131.2000 M1224 181 1 2892.2000 p36 t61 251 N p36->t61
39142.1000 M1205 140 4 3454.1000 p8 c54 242 N p8->t60->c45->c55->c54
39142.3000 M1316 123 1 199.3000 c54 c55 296 N c54->c55
39151.0000 M1318 115 2 148.0000 c53 c52 297 N c53->c48->c52
39175.9000 M1267 121 4 1660.9000 p13 c47 272 N p13->t60->c45->c48->c47
39193.5000 M1268 132 2 1648.5000 p18 p31 272 N p18->p25->p31
39228.3000 M1186 196 8 4113.3000 p26 p16 231 N p26->c46->c51->c52->c53->p18->t61->t60->p16
39228.5000 M1127 101 2 5828.5000 p3 p16 202 N p3->t60->p16
39228.8000 M999 145 8 9637.8000 p37 p16 139 N p37->p14->p17->c48->c43->p3->t61->t60->p16
39230.3000 M1168 181 4 4639.3000 p1 c49 222 N p1->t61->c55->c48->c49
39230.5000 M1306 112 3 567.5000 c54 c49 290 N c54->c52->c48->c49
39280.5000 M1147 167 7 5284.5000 p1 p15 211 N p1->t61->p25->c55->c51->c43->c53->p15
39280.7000 M1271 111 4 1649.7000 c59 p15 272 N c59->c48->c43->c53->p15
39362.2000 M1311 112 5 559.2000 t61 c40 290 N t61->c55->c48->c59->c49->c40
39384.1000 M1326 130 1 142.1000 t60 p8 297 N t60->p8
39403.5000 M1312 194 2 569.5000 p34 c56 290 N p34->c51->c56
39422.6000 M1286 109 2 1351.6000 p14 p15 277 N p14->c46->p15
39436.0000 M1120 141 2 6234.0000 p0 p37 196 N p0->c56->p37
39621.6000 M1232 185 2 3152.6000 t60 p23 247 N t60->p8->p23
39702.7000 M1253 164 4 2597.7000 c54 p24 256 N c54->c43->c51->c44->p24
39702.9000 M1229 133 10 3332.9000 p3 p24 244 N p3->t60->p27->p2->p39->c41->c43->c59->c42->c44->p24
39703.2000 M1327 151 2 434.2000 c46 p24 292 N c46->c44->p24
39703.4000 M1180 119 2 4750.4000 p31 p24 220 N p31->c44->p24
39703.6000 M1190 124 4 4474.6000 p14 p24 225 N p14->c59->c50->c44->p24
39703.8000 M1221 120 7 3554.8000 p38 p24 240 N p38->t61->c56->c50->c45->c58->c44->p24
39704.3000 M1281 147 4 1770.3000 c57 t61 270 N c57->c42->c47->c59->t61
39739.4000 M1064 105 6 8208.4000 p2 p37 163 N p2->p39->c51->c54->c55->p26->p37
39764.6000 M1315 126 3 848.6000 p15 c57 285 N p15->c53->c58->c57
39843.9000 M1320 189 1 772.9000 p6 p2 287 N p6->p2
39869.1000 M1258 126 4 2610.1000 p17 p32 256 N p17->c40->c43->c41->p32
39878.8000 M1335 173 4 391.8000 p19 c57 293 N p19->c47->c56->c45->c57
39907.7000 M1330 174 3 560.7000 c40 c42 290 N c40->c48->c52->c42
40005.2000 M1334 102 1 544.2000 c59 p12 290 N c59->p12
40147.5000 M1280 138 5 2239.5000 p15 p26 262 N p15->c46->c40->c52->c49->p26
40226.2000 M1346 179 1 412.2000 p17 c52 293 N p17->c52
40309.6000 M1279 116 3 2434.6000 c54 p35 259 N c54->c51->p34->p35
40356.0000 M1156 145 3 6107.0000 p4 p11 198 N p4->c51->p34->p11
40405.5000 M1265 125 7 2953.5000 p16 p26 250 N p16->t60->c59->c55->c51->c56->c53->p26
40419.6000 M1347 115 2 573.6000 c44 c55 290 N c44->c52->c55
40448.1000 M1362 155 3 173.1000 c52 c58 297 N c52->p26->c41->c58
40448.4000 M1364 141 2 111.4000 c52 c58 298 N c52->c41->c58
40456.3000 M1294 133 4 2145.3000 p36 p17 264 N p36->t60->c59->c53->p17
40521.8000 M1333 154 3 1086.8000 p16 p37 281 N p16->t61->p8->p37
40562.2000 M1366 101 2 157.2000 c58 c51 297 N c58->c42->c51
40610.5000 M1337 190 3 1062.5000 c47 c48 282 N c47->c56->c40->c48
40631.6000 M1256 139 3 3435.6000 p19 p6 242 N p19->c54->p34->p6
40631.9000 M1203 180 1 5003.9000 p34 p6 216 N p34->p6
40649.9000 M1348 144 2 772.9000 c58 c56 287 N c58->c47->c56
40716.8000 M1336 170 2 1195.8000 c40 p9 280 N c40->c53->p9
40717.1000 M1236 175 3 4128.1000 p39 p9 231 N p39->c41->c53->p9
40905.2000 M1269 100 3 3333.2000 p35 p16 244 N p35->p34->p11->p16
40905.5000 M1322 155 3 1782.5000 c54 p16 270 N c54->p34->p11->p16
40905.8000 M1262 159 4 3539.8000 p3 p16 241 N p3->c54->p34->p11->p16
40937.0000 M1263 127 3 3543.0000 c45 p2 240 N c45->c42->p34->p2
41002.1000 M1374 133 2 359.1000 c59 c46 294 N c59->c41->c46
41067.8000 M1219 124 6 4975.8000 p17 p28 217 N p17->c40->c43->c53->c55->p34->p28
41124.0000 M1257 114 5 3897.0000 p6 p0 235 N p6->p25->c55->c40->c56->p0
41124.3000 M1272 161 7 3462.3000 p28 p0 242 N p28->p39->c41->c43->c42->c53->c56->p0
41137.0000 M1349 129 1 1235.0000 p31 c43 279 N p31->c43
41182.3000 M1212 152 4 5287.3000 c56 p7 211 N c56->c51->p4->p23->p7
41229.0000 M1389 175 2 139.0000 c40 p35 297 N c40->c43->p35
41230.1000 M1299 146 2 2770.1000 p9 p21 253 N p9->c53->p21
41230.4000 M1283 147 4 3244.4000 c58 p21 245 N c58->c47->c45->c53->p21
41230.7000 M1300 166 4 2741.7000 p38 p21 254 N p38->p35->c45->c53->p21
41246.9000 M1371 114 5 685.9000 c44 c57 288 N c44->c42->c47->c46->c40->c57
41247.1000 M1352 158 1 1265.1000 p15 t61 278 N p15->t61
41255.0000 M1310 110 4 2478.0000 p25 c59 258 N p25->p31->c40->c48->c59
41268.2000 M1293 168 5 2986.2000 p14 p8 250 N p14->c46->c57->c40->c59->p8
41268.4000 M1350 136 3 1340.4000 t61 c59 277 N t61->t60->p8->c59
41292.0000 M1363 180 4 983.0000 p16 p19 283 N p16->t60->c49->c58->p19
41428.1000 M1384 121 4 490.1000 c52 c56 291 N c52->c55->c59->c57->c56
41512.9000 M1344 188 1 1759.9000 p21 c52 270 N p21->c52
41536.5000 M1385 190 2 567.5000 c57 c42 290 N c57->c48->c42
41658.7000 M1323 191 4 2507.7000 p25 c42 258 N p25->p31->p9->c54->c42
41680.7000 M1301 154 2 3158.7000 p2 p10 247 N p2->p6->p10
41720.0000 M1404 193 1 192.0000 c40 c49 296 N c40->c49
41722.6000 M1259 106 3 4438.6000 p39 p30 226 N p39->p34->p11->p30
41722.9000 M1195 193 4 6336.9000 p36 p30 194 N p36->t61->p25->p11->p30
41723.2000 M1254 145 3 4585.2000 c42 p30 223 N c42->p34->p11->p30
41819.4000 M1228 169 3 5474.4000 p24 p33 208 N p24->c44->c52->p33
41819.7000 M1275 189 3 4067.7000 p24 p33 232 N p24->c44->c52->p33
41878.3000 M1250 144 4 4860.3000 t61 p20 218 N t61->p25->c49->c58->p20
41889.4000 M1321 199 4 2793.4000 p31 c52 253 N p31->c56->p26->c58->c52
41889.7000 M1373 156 3 1272.7000 t60 c52 278 N t60->c49->c58->c52
42052.0000 M1406 116 3 462.0000 c42 p21 292 N c42->c41->c53->p21
42054.0000 M1392 148 1 879.0000 c41 c45 285 N c41->c45
42084.2000 M1355 140 5 2025.2000 p14 p0 266 N p14->c48->c42->c41->c56->p0
42096.2000 M1338 177 2 2522.2000 t60 p34 257 N t60->p16->p34
42203.8000 M1417 189 3 294.8000 c54 c44 295 N c54->c47->c41->c44
42280.1000 M1398 181 5 926.1000 c53 c50 284 N c53->c45->c52->c40->c57->c50
42285.5000 M1227 146 4 5968.5000 p26 p18 200 N p26->c44->c54->p34->p18
42331.2000 M1296 181 2 3959.2000 t61 p5 234 N t61->p9->p5
42331.5000 M1341 148 3 2668.5000 c55 p5 255 N c55->c49->p9->p5
42331.7000 M1287 109 10 4230.7000 p2 p5 229 N p2->p39->c41->c43->c42->c47->c53->c56->p31->p9->p5
42403.3000 M1282 115 1 4442.3000 c58 p30 225 N c58->p30
42403.6000 M1319 170 4 3366.6000 c45 p30 243 N c45->c48->c53->c58->p30
42501.3000 M1108 164 3 9647.3000 p20 p28 139 N p20->c52->c49->p28
42501.9000 M1387 109 2 1471.9000 p28 p2 275 N p28->c49->p2
42504.5000 M1048 185 1 11450.5000 p21 p3 109 N p21->p3
42504.8000 M1361 189 4 2260.8000 c58 p3 262 N c58->c48->c53->p21->p3
42538.9000 M1434 183 2 138.9000 c53 c48 297 N c53->c51->c48
42580.7000 M1375 112 2 1905.7000 p28 c58 268 N p28->c49->c58
42580.9000 M1396 135 3 1286.9000 p16 c58 278 N p16->p2->c49->c58
42587.2000 M1419 135 4 627.2000 c42 c51 289 N c42->p14->c54->c52->c51
42598.2000 M1331 198 6 3223.2000 p27 c44 246 N p27->p8->t60->p16->p2->c55->c44
42669.8000 M1412 163 2 908.8000 p14 c59 284 N p14->c54->c59
42679.5000 M1416 195 4 798.5000 p2 p0 286 N p2->c52->c48->c47->p0
42679.7000 M1436 107 1 219.7000 c47 p0 296 N c47->p0
42688.8000 M1104 166 3 9956.8000 p20 t61 134 N p20->c52->c55->t61
42689.0000 M1368 124 4 2220.0000 c53 t61 263 N c53->c43->c40->c55->t61
42697.5000 M1354 189 5 2663.5000 p2 c53 255 N p2->c52->c51->c40->c47->c53
42697.7000 M1432 104 3 356.7000 p14 c53 294 N p14->c42->c47->c53
42734.9000 M1292 192 5 4483.9000 p0 t60 225 N p0->c56->c59->c51->c44->t60
42751.8000 M1303 159 2 4176.8000 p28 c56 230 N p28->c51->c56
42752.8000 M1443 129 1 75.8000 p2 c40 298 N p2->c40
42756.9000 M1304 178 2 4153.9000 p15 p23 230 N p15->p14->p23
42757.2000 M1216 149 1 6747.2000 p23 p14 187 N p23->p14
42787.5000 M1413 188 5 998.5000 c40 p6 283 N c40->c59->c52->c54->p14->p6
42803.7000 M1251 161 8 5752.7000 p23 p0 204 N p23->p4->t61->t60->p16->p28->c40->c51->p0
42806.4000 M1379 166 2 2021.4000 p16 p25 266 N p16->p11->p25
42806.6000 M1298 124 4 4376.6000 c41 p25 227 N c41->p39->p34->p11->p25
42821.8000 M1370 108 3 2293.8000 c42 p34 261 N c42->c44->t60->p34
42830.3000 M1403 116 6 1332.3000 t61 c46 277 N t61->t60->p28->c52->c40->c56->c46
42859.8000 M1425 174 3 727.8000 c59 c57 287 N c59->c48->c42->c57
42874.0000 M1261 102 6 5536.0000 p23 p39 207 N p23->p4->t61->p36->c52->c51->p39
42966.2000 M1340 135 1 3329.2000 p5 p28 244 N p5->p28
42966.4000 M1365 121 3 2595.4000 p19 p5 256 N p19->c49->p28->p5
42997.8000 M1447 118 1 208.8000 p2 p5 296 N p2->p5
43051.5000 M1426 180 3 893.5000 c58 c52 285 N c58->c49->c42->c52
43089.3000 M1457 188 1 0.3000 c51 c53 299 N c51->c53
43097.7000 M1332 154 4 3689.7000 c49 p37 238 N c49->t60->p4->p25->p37
43126.6000 M1446 190 2 370.6000 c49 c48 293 N c49->c44->c48
43195.1000 M1386 130 3 2195.1000 p39 c48 263 N p39->c53->c45->c48
